,timestamp,soc,voltage,current
39456,09-01-2022 21:08,61,52.6,0
39457,09-01-2022 21:10,61,52.6,0
39458,09-01-2022 21:10,61,52.6,0
39459,09-01-2022 21:13,61,52.6,0
39460,09-01-2022 21:13,61,52.6,0
39461,09-01-2022 21:13,61,52.6,0
39462,09-01-2022 21:15,61,52.6,0
39463,09-01-2022 21:15,61,52.6,0
39464,09-01-2022 21:17,61,52.6,0
39465,09-01-2022 21:17,61,52.6,0
39466,09-01-2022 21:19,61,52.6,0
39467,09-01-2022 21:19,61,52.6,0
39468,09-01-2022 21:21,61,52.6,0
39469,09-01-2022 21:21,61,52.6,0
39470,09-01-2022 21:23,61,52.6,0
39471,09-01-2022 21:23,61,52.6,0
39472,09-01-2022 21:23,61,52.6,0
39473,09-01-2022 21:26,61,52.6,0
39474,09-01-2022 21:26,61,52.6,0
39475,09-01-2022 21:28,61,52.6,0
39476,09-01-2022 21:28,61,52.6,0
39477,09-01-2022 21:30,61,52.6,0
39478,09-01-2022 21:30,61,52.6,0
39479,09-01-2022 21:32,61,52.6,0
39480,09-01-2022 21:32,61,52.6,0
39481,09-01-2022 21:34,61,52.6,0
39482,09-01-2022 21:34,61,52.6,0
39483,09-01-2022 21:34,61,52.6,0
39484,09-01-2022 21:34,61,52.6,0
39485,09-01-2022 21:37,61,52.6,0
39486,09-01-2022 21:37,61,52.6,0
39487,09-01-2022 21:37,61,52.6,0
39488,09-01-2022 21:37,61,52.6,0
39489,09-01-2022 21:39,61,52.6,0
39490,09-01-2022 21:39,61,52.6,0
39491,09-01-2022 21:41,61,52.6,0
39492,09-01-2022 21:41,61,52.6,0
39493,09-01-2022 21:43,61,52.6,0
39494,09-01-2022 21:43,61,52.6,0
39495,09-01-2022 21:45,61,52.6,0
39496,09-01-2022 21:45,61,52.6,0
39497,09-01-2022 21:48,61,52.6,0
39498,09-01-2022 21:48,61,52.6,0
39499,09-01-2022 21:48,61,52.6,0
39500,09-01-2022 21:50,61,52.6,0
39501,09-01-2022 21:50,61,52.6,0
39502,09-01-2022 21:52,61,52.6,0
39503,09-01-2022 21:52,61,52.6,0
39504,09-01-2022 21:54,61,52.6,0
39505,09-01-2022 21:54,61,52.6,0
39506,09-01-2022 21:56,61,52.6,0
39507,09-01-2022 21:56,61,52.6,0
39508,09-01-2022 21:58,61,52.6,0
39509,09-01-2022 21:58,61,52.6,0
39510,09-01-2022 22:01,61,52.6,0
39511,09-01-2022 22:01,61,52.6,0
39512,09-01-2022 22:01,61,52.6,0
39513,09-01-2022 22:03,61,52.6,0
39514,09-01-2022 22:03,61,52.6,0
39515,09-01-2022 22:03,61,52.6,0
39516,09-01-2022 22:03,61,52.6,0
39517,09-01-2022 22:05,61,52.6,0
39518,09-01-2022 22:05,61,52.6,0
39519,09-01-2022 22:07,61,52.6,0
39520,09-01-2022 22:07,61,52.6,0
39521,09-01-2022 22:09,61,52.6,0
39522,09-01-2022 22:09,61,52.6,0
39523,09-01-2022 22:12,61,52.6,0
39524,09-01-2022 22:12,61,52.6,0
39525,09-01-2022 22:12,61,52.6,0
39526,09-01-2022 22:14,61,52.6,0
39527,09-01-2022 22:14,61,52.6,0
39528,09-01-2022 22:16,61,52.6,0
39529,09-01-2022 22:16,61,52.6,0
39530,09-01-2022 22:18,61,52.6,0
39531,09-01-2022 22:18,61,52.6,0
39532,09-01-2022 22:20,61,52.6,0
39533,09-01-2022 22:20,61,52.6,0
39534,09-01-2022 22:20,61,52.6,0
39535,09-01-2022 22:20,61,52.6,0
39536,09-01-2022 22:20,61,52.6,0
39537,09-01-2022 22:20,61,52.6,0
39538,09-01-2022 22:22,61,52.6,0
39539,09-01-2022 22:22,61,52.6,0
39540,09-01-2022 22:25,61,52.6,0
39541,09-01-2022 22:25,61,52.6,0
39542,09-01-2022 22:27,61,52.6,0
39543,09-01-2022 22:27,61,52.6,0
39544,09-01-2022 22:29,61,52.6,0
39545,09-01-2022 22:29,61,52.6,0
39546,09-01-2022 22:29,61,52.6,0
39547,09-01-2022 22:31,61,52.6,0
39548,09-01-2022 22:33,61,52.6,0
39549,09-01-2022 22:33,61,52.6,0
39550,09-01-2022 22:33,61,52.6,0
39551,09-01-2022 22:36,61,52.6,0
39552,09-01-2022 22:36,61,52.6,0
39553,09-01-2022 22:36,61,52.6,0
39554,09-01-2022 22:38,61,52.6,0
39555,09-01-2022 22:38,61,52.6,0
39556,09-01-2022 22:40,61,52.6,0
39557,09-01-2022 22:40,61,52.6,0
39558,09-01-2022 22:42,61,52.6,0
39559,09-01-2022 22:42,61,52.6,0
39560,09-01-2022 22:42,61,52.6,0
39561,09-01-2022 22:44,61,52.6,0
39562,09-01-2022 22:44,61,52.6,0
39563,09-01-2022 22:46,61,52.6,0
39564,09-01-2022 22:46,61,52.6,0
39565,09-01-2022 22:46,61,52.6,0
39566,09-01-2022 22:46,61,52.6,0
39567,09-01-2022 22:49,61,52.6,0
39568,09-01-2022 22:49,61,52.6,0
39569,09-01-2022 22:49,61,52.6,0
39570,09-01-2022 22:49,61,52.6,0
39571,09-01-2022 22:51,61,52.6,0
39572,09-01-2022 22:51,61,52.6,0
39573,09-01-2022 22:53,61,52.6,0
39574,09-01-2022 22:53,61,52.6,0
39575,09-01-2022 22:55,61,52.6,0
39576,09-01-2022 22:55,61,52.6,0
39577,09-01-2022 22:55,61,52.6,0
39578,09-01-2022 22:55,61,52.6,0
39579,09-01-2022 22:55,61,52.6,0
39580,09-01-2022 22:57,61,52.6,0
39581,09-01-2022 22:57,61,52.6,0
39582,09-01-2022 23:00,61,52.6,0
39583,09-01-2022 23:00,61,52.6,0
39584,09-01-2022 23:00,61,52.6,0
39585,09-01-2022 23:02,61,52.6,0
39586,09-01-2022 23:02,61,52.6,0
39587,09-01-2022 23:04,61,52.6,0
39588,09-01-2022 23:04,61,52.6,0
39589,09-01-2022 23:04,61,52.6,0
39590,09-01-2022 23:04,61,52.6,0
39591,09-01-2022 23:04,61,52.6,0
39592,09-01-2022 23:06,61,52.6,0
39593,09-01-2022 23:06,61,52.6,0
39594,09-01-2022 23:08,61,52.6,0
39595,09-01-2022 23:08,61,52.6,0
39596,09-01-2022 23:11,61,52.6,0
39597,09-01-2022 23:13,61,52.6,0
39598,09-01-2022 23:13,61,52.6,0
39599,09-01-2022 23:13,61,52.6,0
39600,09-01-2022 23:15,61,52.6,0
39601,09-01-2022 23:15,61,52.6,0
39602,09-01-2022 23:15,61,52.6,0
39603,09-01-2022 23:17,61,52.6,0
39604,09-01-2022 23:17,61,52.6,0
39605,09-01-2022 23:19,61,52.6,0
39606,09-01-2022 23:19,61,52.6,0
39607,09-01-2022 23:21,61,52.6,0
39608,09-01-2022 23:21,61,52.6,0
39609,09-01-2022 23:24,61,52.6,0
39610,09-01-2022 23:24,61,52.6,0
39611,09-01-2022 23:24,61,52.6,0
39612,09-01-2022 23:26,61,52.6,0
39613,09-01-2022 23:26,61,52.6,0
39614,09-01-2022 23:28,61,52.6,0
39615,09-01-2022 23:28,61,52.6,0
39616,09-01-2022 23:30,61,52.6,0
39617,09-01-2022 23:30,61,52.6,0
39618,09-01-2022 23:32,61,52.6,0
39619,09-01-2022 23:32,61,52.6,0
39620,09-01-2022 23:35,61,52.6,0
39621,09-01-2022 23:35,61,52.6,0
39622,09-01-2022 23:37,61,52.6,0
39623,09-01-2022 23:37,61,52.6,0
39624,09-01-2022 23:37,61,52.6,0
39625,09-01-2022 23:39,61,52.6,0
39626,09-01-2022 23:39,61,52.6,0
39627,09-01-2022 23:41,61,52.6,0
39628,09-01-2022 23:41,61,52.6,0
39629,09-01-2022 23:43,61,52.6,0
39630,09-01-2022 23:43,61,52.6,0
39631,09-01-2022 23:45,61,52.6,0
39632,09-01-2022 23:45,61,52.6,0
39633,09-01-2022 23:48,61,52.6,0
39634,09-01-2022 23:48,61,52.6,0
39635,09-01-2022 23:48,61,52.6,0
39636,09-01-2022 23:50,61,52.6,0
39637,09-01-2022 23:50,61,52.6,0
39638,09-01-2022 23:52,61,52.6,0
39639,09-01-2022 23:52,61,52.6,0
39640,09-01-2022 23:54,61,52.6,0
39641,09-01-2022 23:54,61,52.6,0
39642,09-01-2022 23:56,61,52.6,0
39643,09-01-2022 23:56,61,52.6,0
39644,09-01-2022 23:59,61,52.6,0
39645,09-01-2022 23:59,61,52.6,0
39646,09-01-2022 23:59,61,52.6,0
39647,10-01-2022 00:01,61,52.6,0
39648,10-01-2022 00:01,61,52.6,0
39649,10-01-2022 00:03,61,52.6,0
39650,10-01-2022 00:03,61,52.6,0
39651,10-01-2022 00:05,61,52.6,0
39652,10-01-2022 00:05,61,52.6,0
39653,10-01-2022 00:07,61,52.6,0
39654,10-01-2022 00:07,61,52.6,0
39655,10-01-2022 00:10,61,52.6,0
39656,10-01-2022 00:10,61,52.6,0
39657,10-01-2022 00:12,61,52.6,0
39658,10-01-2022 00:12,61,52.6,0
39659,10-01-2022 00:12,61,52.6,0
39660,10-01-2022 00:14,61,52.6,0
39661,10-01-2022 00:14,61,52.6,0
39662,10-01-2022 00:16,61,52.6,0
39663,10-01-2022 00:16,61,52.6,0
39664,10-01-2022 00:18,61,52.6,0
39665,10-01-2022 00:18,61,52.6,0
39666,10-01-2022 00:20,61,52.6,0
39667,10-01-2022 00:20,61,52.6,0
39668,10-01-2022 00:20,61,52.6,0
39669,10-01-2022 00:20,61,52.6,0
39670,10-01-2022 00:23,61,52.6,0
39671,10-01-2022 00:23,61,52.6,0
39672,10-01-2022 00:25,61,52.6,0
39673,10-01-2022 00:25,61,52.6,0
39674,10-01-2022 00:27,61,52.6,0
39675,10-01-2022 00:27,61,52.6,0
39676,10-01-2022 00:29,61,52.6,0
39677,10-01-2022 00:29,61,52.6,0
39678,10-01-2022 00:31,61,52.6,0
39679,10-01-2022 00:31,61,52.6,0
39680,10-01-2022 00:31,61,52.6,0
39681,10-01-2022 00:34,61,52.6,0
39682,10-01-2022 00:34,61,52.6,0
39683,10-01-2022 00:36,61,52.6,0
39684,10-01-2022 00:36,61,52.6,0
39685,10-01-2022 00:36,61,52.6,0
39686,10-01-2022 00:36,61,52.6,0
39687,10-01-2022 00:38,61,52.6,0
39688,10-01-2022 00:40,61,52.6,0
39689,10-01-2022 00:40,61,52.6,0
39690,10-01-2022 00:40,61,52.6,0
39691,10-01-2022 00:42,61,52.6,0
39692,10-01-2022 00:44,61,52.6,0
39693,10-01-2022 00:44,61,52.6,0
39694,10-01-2022 00:47,61,52.6,0
39695,10-01-2022 00:47,61,52.6,0
39696,10-01-2022 00:47,61,52.6,0
39697,10-01-2022 00:49,61,52.6,0
39698,10-01-2022 00:51,61,52.6,0
39699,10-01-2022 00:51,61,52.6,0
39700,10-01-2022 00:53,61,52.6,0
39701,10-01-2022 00:53,61,52.6,0
39702,10-01-2022 00:55,61,52.6,0
39703,10-01-2022 00:55,61,52.6,0
39704,10-01-2022 00:58,61,52.6,0
39705,10-01-2022 00:58,61,52.6,0
39706,10-01-2022 00:58,61,52.6,0
39707,10-01-2022 00:58,61,52.6,0
39708,10-01-2022 00:58,61,52.6,0
39709,10-01-2022 01:00,61,52.6,0
39710,10-01-2022 01:00,61,52.6,0
39711,10-01-2022 01:02,61,52.6,0
39712,10-01-2022 01:02,61,52.6,0
39713,10-01-2022 01:02,61,52.6,0
39714,10-01-2022 01:04,61,52.6,0
39715,10-01-2022 01:04,61,52.6,0
39716,10-01-2022 01:06,61,52.6,0
39717,10-01-2022 01:06,61,52.6,0
39718,10-01-2022 01:08,61,52.6,0
39719,10-01-2022 01:08,61,52.6,0
39720,10-01-2022 01:11,61,52.6,0
39721,10-01-2022 01:11,61,52.6,0
39722,10-01-2022 01:11,61,52.6,0.3
39723,10-01-2022 01:13,61,52.1,7.1
39724,10-01-2022 01:13,61,52.2,2.8
39725,10-01-2022 01:15,61,52.4,0
39726,10-01-2022 01:15,60,52.3,1.2
39727,10-01-2022 01:17,60,51.8,10.3
39728,10-01-2022 01:17,60,52.3,0
39729,10-01-2022 01:17,60,52.3,0
39730,10-01-2022 01:19,60,51.3,13.7
39731,10-01-2022 01:22,59,51.7,0
39732,10-01-2022 01:24,58,51.7,0.2
39733,10-01-2022 01:28,57,51.1,8.2
39734,10-01-2022 01:28,56,50.7,15.5
39735,10-01-2022 01:30,56,51,10.7
39736,10-01-2022 01:30,56,51.3,3.4
39737,10-01-2022 01:33,56,51.5,0
39738,10-01-2022 01:33,56,51.5,0
39739,10-01-2022 01:35,56,51.5,0
39740,10-01-2022 01:35,56,51.5,0
39741,10-01-2022 01:35,56,51.2,6.3
39742,10-01-2022 01:43,55,51.5,0
39743,10-01-2022 01:43,54,50.7,12.1
39744,10-01-2022 01:46,54,50.7,12.7
39745,10-01-2022 01:46,54,51.2,0.2
39746,10-01-2022 01:48,53,51.1,0
39747,10-01-2022 01:48,53,51.1,0
39748,10-01-2022 01:50,53,51.2,0
39749,10-01-2022 01:50,53,51.1,0.3
39750,10-01-2022 01:52,53,51.1,2.4
39751,10-01-2022 01:52,52,51.1,0
39752,10-01-2022 01:54,52,51.2,0
39753,10-01-2022 01:54,52,51.2,0
39754,10-01-2022 01:54,52,51.2,0
39755,10-01-2022 01:57,52,51.2,0
39756,10-01-2022 01:57,52,51.2,0
39757,10-01-2022 01:59,52,51.2,0
39758,10-01-2022 01:59,52,51.2,0
39759,10-01-2022 02:01,52,51.2,0
39760,10-01-2022 02:01,52,51.2,0
39761,10-01-2022 02:03,52,51.2,0
39762,10-01-2022 02:03,52,51.2,0
39763,10-01-2022 02:05,52,51.2,0
39764,10-01-2022 02:05,52,51.3,0
39765,10-01-2022 02:07,52,51.3,0
39766,10-01-2022 02:07,52,51.3,0
39767,10-01-2022 02:07,52,51.3,0
39768,10-01-2022 02:10,52,51.1,3
39769,10-01-2022 02:10,52,51.2,0
39770,10-01-2022 02:10,52,51.2,0
39771,10-01-2022 02:12,52,51.2,0
39772,10-01-2022 02:12,52,51.2,0
39773,10-01-2022 02:14,52,51.2,0
39774,10-01-2022 02:14,52,51.2,0
39775,10-01-2022 02:16,52,51.2,0
39776,10-01-2022 02:16,52,51.2,0
39777,10-01-2022 02:18,52,50.8,8.6
39778,10-01-2022 02:18,52,51,0
39779,10-01-2022 02:21,51,50.6,9.4
39780,10-01-2022 02:21,51,50.3,15.9
39781,10-01-2022 02:21,51,51,0
39782,10-01-2022 02:23,50,50.4,11.4
39783,10-01-2022 02:25,50,50.9,0.5
39784,10-01-2022 02:25,49,50.9,0
39785,10-01-2022 02:27,49,51,0
39786,10-01-2022 02:27,49,51,0
39787,10-01-2022 02:29,49,51,0
39788,10-01-2022 02:29,49,51,0
39789,10-01-2022 02:31,49,51,0
39790,10-01-2022 02:31,49,50.6,7.6
39791,10-01-2022 02:34,49,50.4,12.3
39792,10-01-2022 02:34,49,50.8,0
39793,10-01-2022 02:36,49,50.9,0
39794,10-01-2022 02:36,49,50.5,11.5
39795,10-01-2022 02:38,48,50.5,8.7
39796,10-01-2022 02:38,48,50.4,5.5
39797,10-01-2022 02:40,48,50.8,0
39798,10-01-2022 02:40,48,50.8,0
39799,10-01-2022 02:42,48,50.9,0
39800,10-01-2022 02:42,48,50.9,0
39801,10-01-2022 02:45,47,50.5,7.8
39802,10-01-2022 02:45,47,50.1,13.5
39803,10-01-2022 02:47,47,50.6,0.2
39804,10-01-2022 02:47,46,50,15.7
39805,10-01-2022 02:47,46,49.9,16.6
39806,10-01-2022 02:49,45,49.8,17.1
39807,10-01-2022 02:49,45,49.9,12.5
39808,10-01-2022 02:51,44,50,9.7
39809,10-01-2022 02:51,44,50.5,0
39810,10-01-2022 02:53,44,50.3,7.1
39811,10-01-2022 02:53,44,50.6,0
39812,10-01-2022 02:56,44,50.6,0.2
39813,10-01-2022 02:56,44,50.6,0
39814,10-01-2022 02:56,44,50.7,0
39815,10-01-2022 02:58,43,50.6,0.6
39816,10-01-2022 02:58,43,50.3,8.8
39817,10-01-2022 03:00,43,50.4,6
39818,10-01-2022 03:00,43,50.6,0
39819,10-01-2022 03:02,43,50.6,0
39820,10-01-2022 03:02,43,50.6,0
39821,10-01-2022 03:04,43,50.6,0
39822,10-01-2022 03:04,43,50.7,0
39823,10-01-2022 03:06,43,50.7,0
39824,10-01-2022 03:06,43,50.7,0
39825,10-01-2022 03:09,43,50.7,0
39826,10-01-2022 03:09,43,50.7,0
39827,10-01-2022 03:09,43,50.7,0
39828,10-01-2022 03:11,43,50.7,0
39829,10-01-2022 03:11,43,50.7,0
39830,10-01-2022 03:13,43,50.7,0
39831,10-01-2022 03:13,43,50.7,0
39832,10-01-2022 03:15,43,50.5,0.2
39833,10-01-2022 03:15,42,49.7,16.2
39834,10-01-2022 03:17,42,49.7,14
39835,10-01-2022 03:17,41,49.7,15.6
39836,10-01-2022 03:20,41,49.4,23.2
39837,10-01-2022 03:20,40,50.2,0
39838,10-01-2022 03:22,40,50.2,0.7
39839,10-01-2022 03:22,40,49.6,15.1
39840,10-01-2022 03:22,39,50,6.9
39841,10-01-2022 03:24,39,50.3,0
39842,10-01-2022 03:24,39,50.3,0
39843,10-01-2022 03:26,39,50.4,0
39844,10-01-2022 03:26,39,50.4,0
39845,10-01-2022 03:28,39,50.4,0.2
39846,10-01-2022 03:28,39,50.4,0
39847,10-01-2022 03:30,39,50.5,0.2
39848,10-01-2022 03:30,39,50.5,0
39849,10-01-2022 03:33,39,50.5,0
39850,10-01-2022 03:33,39,50.5,0.3
39851,10-01-2022 03:33,39,50.4,0.5
39852,10-01-2022 03:35,39,50.3,1.7
39853,10-01-2022 03:35,39,49.7,12.5
39854,10-01-2022 03:37,38,49.7,12.2
39855,10-01-2022 03:37,38,49.7,10.3
39856,10-01-2022 03:39,37,49.9,2.8
39857,10-01-2022 03:39,37,49.2,20.9
39858,10-01-2022 03:41,36,49.1,23.7
39859,10-01-2022 03:41,36,49.5,11.6
39860,10-01-2022 03:44,35,50,0
39861,10-01-2022 03:44,35,50.1,0
39862,10-01-2022 03:44,35,50.1,0
39863,10-01-2022 03:46,35,50.1,0.5
39864,10-01-2022 03:46,35,49.8,8.1
39865,10-01-2022 03:48,35,50.1,0
39866,10-01-2022 03:48,35,50.2,0.3
39867,10-01-2022 03:50,35,50.2,0
39868,10-01-2022 03:50,35,50.2,0.2
39869,10-01-2022 03:50,35,50.2,0
39870,10-01-2022 03:50,35,50.2,0.2
39871,10-01-2022 03:52,35,50.2,0.2
39872,10-01-2022 03:52,35,50.3,0
39873,10-01-2022 03:55,35,50.3,0.2
39874,10-01-2022 03:55,35,50.3,0.2
39875,10-01-2022 03:57,35,50.3,0
39876,10-01-2022 03:57,35,50.3,0.2
39877,10-01-2022 03:57,35,50.3,0.2
39879,10-01-2022 03:57,35,50.3,0.2
39878,10-01-2022 03:59,35,50.3,0.2
39880,10-01-2022 03:59,35,50.3,0
39881,10-01-2022 03:59,35,50.2,0.5
39882,10-01-2022 04:01,35,50.3,0
39883,10-01-2022 04:01,35,50.3,0
39884,10-01-2022 04:03,35,50.3,0
39885,10-01-2022 04:03,35,50.3,0
39886,10-01-2022 04:05,35,50.3,0.2
39887,10-01-2022 04:05,35,50.3,0
39888,10-01-2022 04:08,35,50.3,0
39889,10-01-2022 04:08,35,50.3,0
39890,10-01-2022 04:08,35,50.3,0
39891,10-01-2022 04:10,35,50.3,0
39892,10-01-2022 04:10,34,50.3,0
39893,10-01-2022 04:12,34,50,8.3
39894,10-01-2022 04:12,34,50.3,0
39895,10-01-2022 04:14,34,49.6,10.7
39896,10-01-2022 04:14,34,49.4,13.5
39897,10-01-2022 04:16,33,49.8,0.6
39898,10-01-2022 04:16,33,49.7,2.8
39899,10-01-2022 04:21,32,49.9,0
39900,10-01-2022 04:21,32,49.4,9
39901,10-01-2022 04:21,31,49.8,0
39902,10-01-2022 04:21,31,49.8,0.8
39903,10-01-2022 04:23,31,49.6,5.9
39904,10-01-2022 04:23,31,49.3,11
39905,10-01-2022 04:25,30,49.8,0
39906,10-01-2022 04:25,30,49.5,6.8
39907,10-01-2022 04:27,30,48.8,23.8
39908,10-01-2022 04:27,30,48.8,23.4
39909,10-01-2022 04:34,28,49.8,0
39910,10-01-2022 04:34,28,49.8,0
39911,10-01-2022 04:36,28,49.2,10.7
39912,10-01-2022 04:36,27,49,12.9
39913,10-01-2022 04:38,27,49.5,0
39914,10-01-2022 04:38,27,49.2,10.1
39915,10-01-2022 04:40,27,49.6,0
39916,10-01-2022 04:40,27,49.7,0
39917,10-01-2022 04:43,27,49.7,0.2
39918,10-01-2022 04:43,27,49.7,0
39919,10-01-2022 04:45,27,49.8,0.2
39920,10-01-2022 04:45,27,49.8,0
39921,10-01-2022 04:45,27,49.8,0.2
39922,10-01-2022 04:47,27,49.8,0
39923,10-01-2022 04:47,27,49.8,0.2
39924,10-01-2022 04:49,27,49.8,0
39925,10-01-2022 04:49,27,49.8,0
39926,10-01-2022 04:51,27,49.8,0.2
39927,10-01-2022 04:51,27,49.8,0
39928,10-01-2022 04:53,27,49.8,0.2
39929,10-01-2022 04:53,27,49.8,0
39930,10-01-2022 04:56,27,49.9,0.2
39931,10-01-2022 04:56,27,49.9,0.2
39932,10-01-2022 04:56,27,49.9,0.2
39933,10-01-2022 04:58,27,49.9,0
39934,10-01-2022 04:58,27,49.9,0
39935,10-01-2022 05:00,27,49.9,0.2
39936,10-01-2022 05:00,27,49.9,0
39937,10-01-2022 05:02,27,49.9,0
39938,10-01-2022 05:02,27,49.9,0
39939,10-01-2022 05:04,27,49.9,0
39940,10-01-2022 05:04,27,49.9,0
39941,10-01-2022 05:07,27,49.9,0
39942,10-01-2022 05:07,27,49.9,0
39943,10-01-2022 05:09,27,49.9,0
39944,10-01-2022 05:09,27,49.9,0
39945,10-01-2022 05:09,27,49.9,0
39946,10-01-2022 05:11,27,49.9,0
39947,10-01-2022 05:13,27,49.9,0
39948,10-01-2022 05:13,27,49.9,0
39949,10-01-2022 05:18,27,49.9,0
39950,10-01-2022 05:18,27,49.9,0
39951,10-01-2022 05:20,27,49.9,0
39952,10-01-2022 05:20,27,49.9,0
39953,10-01-2022 05:20,27,49.9,0
39954,10-01-2022 05:22,27,49.9,0
39955,10-01-2022 05:22,27,49.9,0
39956,10-01-2022 05:24,27,49.9,0
39957,10-01-2022 05:24,27,49.9,0
39958,10-01-2022 05:26,27,49.9,0
39959,10-01-2022 05:26,27,49.9,0
39960,10-01-2022 05:28,27,49.9,0
39961,10-01-2022 05:28,27,49.9,0
39962,10-01-2022 05:31,27,49.9,0
39963,10-01-2022 05:31,27,49.9,0
39964,10-01-2022 05:31,27,49.9,0
39965,10-01-2022 05:33,27,49.9,0
39966,10-01-2022 05:33,27,49.9,0
39967,10-01-2022 05:35,27,49.9,0
39968,10-01-2022 05:35,27,49.9,0
39969,10-01-2022 05:37,27,49.7,4.5
39970,10-01-2022 05:37,26,49.1,18.1
39971,10-01-2022 05:39,26,49.1,15.4
39972,10-01-2022 05:39,26,49.4,4.8
39973,10-01-2022 05:42,26,49.6,0.2
39974,10-01-2022 05:42,25,49.3,7.1
39975,10-01-2022 05:44,25,49.2,9.4
39976,10-01-2022 05:44,25,49,10.1
39977,10-01-2022 05:44,25,49.5,0
39978,10-01-2022 05:44,25,48.8,0
39979,10-01-2022 05:44,25,48.7,18.8
39980,10-01-2022 05:44,25,48.9,13.2
39981,10-01-2022 05:44,25,48.9,14.3
39982,10-01-2022 05:46,25,49.2,0
39983,10-01-2022 05:46,24,49.4,0.2
39984,10-01-2022 05:46,24,48.5,23.1
39985,10-01-2022 05:46,24,49.4,0
39986,10-01-2022 05:46,24,49.4,0.3
39987,10-01-2022 05:48,24,49.3,0
39988,10-01-2022 05:48,24,49.1,5.1
39989,10-01-2022 05:48,24,49.3,0
39990,10-01-2022 05:50,23,48.8,10.1
39991,10-01-2022 05:52,23,48.7,12.9
39992,10-01-2022 05:52,23,48.9,7.1
39993,10-01-2022 05:55,22,49.1,0
39994,10-01-2022 05:55,22,49,0
39995,10-01-2022 05:55,22,48.5,11.3
39996,10-01-2022 05:57,21,48.9,0
39997,10-01-2022 05:57,21,48.6,9
39998,10-01-2022 05:59,21,48.9,0
39999,10-01-2022 05:59,21,48.8,0
40000,10-01-2022 06:01,20,48.2,15.2
40001,10-01-2022 06:01,20,48.1,14.1
40002,10-01-2022 06:03,19,48.2,9.8
40003,10-01-2022 06:06,19,48.7,0
40004,10-01-2022 06:06,19,48.7,0
40005,10-01-2022 06:08,19,48.8,0
40006,10-01-2022 06:12,19,48.8,0
40007,10-01-2022 06:12,19,48.2,9.5
40008,10-01-2022 06:14,18,48,11.4
40009,10-01-2022 06:17,18,47.8,15.8
40010,10-01-2022 06:17,18,48.1,5
40011,10-01-2022 06:17,17,47.7,16.5
40012,10-01-2022 06:19,17,47.6,15.8
40013,10-01-2022 06:19,16,47.6,13.8
40014,10-01-2022 06:21,16,48.2,0.3
40015,10-01-2022 06:21,16,48.2,0.6
40016,10-01-2022 06:23,15,48.2,0.7
40017,10-01-2022 06:23,15,47.9,5.3
40018,10-01-2022 06:25,15,48.3,0.4
40019,10-01-2022 06:27,15,48.2,0.6
40020,10-01-2022 06:27,15,48.1,2.2
40021,10-01-2022 06:30,14,48.2,0.4
40022,10-01-2022 06:32,14,48.3,0
40023,10-01-2022 06:32,14,48.3,0.4
40024,10-01-2022 06:32,14,48.3,0.4
40025,10-01-2022 06:34,14,48.3,0.3
40026,10-01-2022 06:34,14,48.3,0
40027,10-01-2022 06:38,14,48.3,0
40028,10-01-2022 06:38,14,48.3,0.3
40029,10-01-2022 06:38,14,48.3,0
40030,10-01-2022 06:43,14,48.1,0
40031,10-01-2022 06:45,13,47.7,7.3
40032,10-01-2022 06:45,13,48,0
40033,10-01-2022 06:45,13,47.3,11
40034,10-01-2022 06:47,12,47.9,0
40035,10-01-2022 06:49,12,47.2,10.9
40036,10-01-2022 06:49,12,47.9,0
40037,10-01-2022 06:54,11,47,0
40038,10-01-2022 06:54,11,47.7,0
40039,10-01-2022 06:56,11,47.4,5.8
40040,10-01-2022 06:56,11,46.8,13.2
40041,10-01-2022 06:56,10,47.5,0
40042,10-01-2022 06:58,10,47.3,3
40043,10-01-2022 07:00,10,47.6,0.3
40044,10-01-2022 07:00,10,47.6,0
40045,10-01-2022 07:00,10,47.4,0.8
40046,10-01-2022 07:02,10,47.2,4.3
40047,10-01-2022 07:07,10,47.6,0
40048,10-01-2022 07:07,10,47.6,0
40049,10-01-2022 07:09,10,47.5,0
40050,10-01-2022 07:11,10,47.2,0
40051,10-01-2022 07:11,10,46.7,5.7
40052,10-01-2022 07:13,10,46.5,7.7
40053,10-01-2022 07:13,10,46,8.2
40054,10-01-2022 07:13,10,45.8,8.2
40055,10-01-2022 07:15,10,45.1,20
40056,10-01-2022 07:15,10,45.6,0
40057,10-01-2022 07:18,9,46.1,0
40058,10-01-2022 07:18,9,46.3,0
40059,10-01-2022 07:22,9,46.4,0
40060,10-01-2022 08:41,43,51.8,15.6
40061,10-01-2022 08:41,44,51.8,15.5
40062,10-01-2022 08:41,44,51.8,15.7
40063,10-01-2022 08:43,45,51.9,15.6
40064,10-01-2022 08:43,46,51.9,15.7
40065,10-01-2022 09:05,60,52.9,15.5
40066,10-01-2022 09:05,61,53,15.6
40067,10-01-2022 09:33,78,55.3,15.6
40068,10-01-2022 09:35,79,55.4,15.7
40069,10-01-2022 09:35,80,55,0
40070,10-01-2022 09:37,80,55.5,15.1
40071,10-01-2022 09:37,81,55.6,15.2
40072,10-01-2022 09:48,85,56.4,15.1
40073,10-01-2022 09:48,87,56.7,15.1
40074,10-01-2022 09:57,91,57.3,14.5
40075,10-01-2022 09:57,93,57.6,12.5
40076,10-01-2022 09:59,93,57.7,12.1
40077,10-01-2022 09:59,94,57.7,11.5
